run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,36,99.04124116897583,,5,0,-356.1852078458249,0100101011110001110100,-353.29482308427964,5.3445158317970485,4.791693069359422
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,64,99.75631904602051,,9,0,-359.92761593380067,1100101011111101110111,-353.7569342075425,5.491623117856318,4.843722773888399
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,97,100.6397590637207,,14,0,-359.92761593380067,1100101011111101110111,-352.3022097420205,5.491623117856318,4.843722773888399
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,132,101.52472925186157,,19,0,-359.9589410857085,0100101011111101111000,-354.4602028602184,5.491623117856315,4.843722773888398
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,163,102.3732590675354,,24,0,-359.9589410857085,0100101011111101111000,-352.42827340953903,5.491623117856315,4.843722773888398
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,198,103.49335026741028,,29,0,-359.9589410857085,0100101011111101111000,-350.7514208850047,5.491623117856315,4.843722773888398
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,226,105.52633810043335,,34,0,-360.87543379225315,0111010111111111110000,-349.86784989409296,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,257,106.68045210838318,,39,0,-360.87543379225315,0111010111111111110000,-352.47882732202424,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,294,107.95439624786377,,45,0,-360.87543379225315,0111010111111111110000,-353.3970002049417,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,321,108.83625507354736,,50,0,-360.87543379225315,0111010111111111110000,-353.3256310150131,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,357,109.84431409835815,,56,0,-360.87543379225315,0111010111111111110000,-351.057581814315,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,385,110.75563597679138,,61,0,-360.87543379225315,0111010111111111110000,-350.83111093400834,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,416,111.77130913734436,,68,0,-360.87543379225315,0111010111111111110000,-354.63922431623405,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,453,112.75324702262878,,74,0,-360.87543379225315,0111010111111111110000,-352.5213819219487,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,484,113.57471799850464,,79,0,-360.87543379225315,0111010111111111110000,-353.63793993400657,4.46106281155789,4.025473080883938
5e5d57aae67b55b6,b13ef74377e3,1UAO,development,vqe,1,direct,487,113.66494512557983,,80,0,-360.87543379225315,0111010111111111110000,-353.63793993400657,4.46106281155789,4.025473080883938
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,37,2.987799644470215,,5,0,-349.12904316970497,0111000000001110101000,-339.51919051485277,4.922783972581691,4.2310948368426375
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,64,3.6276538372039795,,9,0,-353.6492190242789,1100100110010110110111,-336.3736548843408,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,99,4.53815770149231,,14,0,-353.6492190242789,1100100110010110110111,-344.1670597587703,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,131,5.37432074546814,,19,0,-353.6492190242789,1100100110010110110111,-344.38024522801624,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,165,6.299708843231201,,24,0,-353.6492190242789,1100100110010110110111,-348.8736913101233,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,193,7.13775372505188,,30,0,-353.6492190242789,1100100110010110110111,-343.39377406931305,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,224,7.966867923736572,,35,0,-353.6492190242789,1100100110010110110111,-345.2611619711836,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,260,8.873335838317871,,40,0,-353.6492190242789,1100100110010110110111,-347.1778665235622,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,289,9.59909200668335,,45,0,-353.6492190242789,1100100110010110110111,-349.8831142898796,7.196774777664079,6.3779002566330965
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,322,10.59508991241455,,51,0,-356.43047516356444,0010001100100100111000,-345.830135752813,5.5141306235166585,5.084899598585905
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,354,11.410300970077515,,56,0,-356.43047516356444,0010001100100100111000,-336.62882887266414,5.5141306235166585,5.084899598585905
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,387,12.235758781433105,,62,0,-356.43047516356444,0010001100100100111000,-344.3773142586418,5.5141306235166585,5.084899598585905
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,419,13.044797897338867,,67,0,-356.43047516356444,0010001100100100111000,-339.130056178322,5.5141306235166585,5.084899598585905
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,449,13.837135791778564,,72,0,-356.43047516356444,0010001100100100111000,-346.6255437326468,5.5141306235166585,5.084899598585905
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,482,14.641636848449707,,77,0,-356.43047516356444,0010001100100100111000,-344.69304297919064,5.5141306235166585,5.084899598585905
36d1df34df2a08fa,b13ef74377e3,1UAO,development,vqe,2,direct,487,14.821623802185059,,79,0,-356.43047516356444,0010001100100100111000,-346.0657880891201,5.5141306235166585,5.084899598585905
