run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
a06be98610c7689b,d76ddbd1de8c,1UAO,development,vqe,1,direct,416,14.051485776901245,,139,0,-361.7942699893965,0100100111111101110100,-351.7842686349694,4.888105567903868,4.270655543473082
a06be98610c7689b,d76ddbd1de8c,1UAO,development,vqe,1,direct,448,15.072054862976074,,151,0,-361.7942699893965,0100100111111101110100,-353.32501051000315,4.888105567903868,4.270655543473082
a06be98610c7689b,d76ddbd1de8c,1UAO,development,vqe,1,direct,480,16.243254899978638,,165,0,-361.7942699893965,0100100111111101110100,-345.76358846225116,4.888105567903868,4.270655543473082
a06be98610c7689b,d76ddbd1de8c,1UAO,development,vqe,1,direct,487,16.493021965026855,,169,0,-361.7942699893965,0100100111111101110100,-353.87614892442764,4.888105567903868,4.270655543473082
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,32,2.366269111633301,,9,0,-349.6034249119677,0011000000001010110111,-334.2495780898842,4.32068219173028,3.5572354916615714
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,67,3.2778329849243164,,19,0,-355.0376003737905,1101000000000110110001,-349.9408392117688,5.539297714622143,4.958593135195049
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,97,4.226433038711548,,30,0,-355.0376003737905,1101000000000110110001,-341.5201292468248,5.539297714622143,4.958593135195049
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,128,5.017436265945435,,39,0,-355.0376003737905,1101000000000110110001,-351.1691948843862,5.539297714622143,4.958593135195049
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,162,5.913258075714111,,49,0,-355.0376003737905,1101000000000110110001,-345.56118554703045,5.539297714622143,4.958593135195049
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,193,6.699822187423706,,58,0,-355.0376003737905,1101000000000110110001,-345.56118554703045,5.539297714622143,4.958593135195049
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,226,7.597638130187988,,68,0,-355.0376003737905,1101000000000110110001,-347.46614817082684,5.539297714622143,4.958593135195049
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,258,8.423058986663818,,77,0,-356.21645285348586,1110010000000110110011,-343.48512859934874,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,289,9.22960615158081,,86,0,-356.21645285348586,1110010000000110110011,-347.347976157309,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,322,10.03570818901062,,95,0,-356.21645285348586,1110010000000110110011,-343.54881577254025,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,354,10.836291074752808,,104,0,-356.21645285348586,1110010000000110110011,-344.9594639150486,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,386,11.683943271636963,,113,0,-356.21645285348586,1110010000000110110011,-350.2514008233637,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,417,12.747019052505493,,123,0,-356.21645285348586,1110010000000110110011,-350.4485750432237,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,449,13.64859914779663,,133,0,-356.21645285348586,1110010000000110110011,-351.1414372267171,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,480,14.442026138305664,,142,0,-356.21645285348586,1110010000000110110011,-354.880934943725,5.057095182541652,4.332925026826788
01dd4e9425ffd085,d76ddbd1de8c,1UAO,development,vqe,2,direct,487,14.65089726448059,,144,0,-356.21645285348586,1110010000000110110011,-345.01488443307636,5.057095182541652,4.332925026826788
